HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:12732	WASF1	WAS protein family member 1	Approved	gene with protein product		WAVE1, SCAR1, KIAA0269, WAVE	6q21	8936	ENSG00000112290	OTTHUMG00000015357	396	A-kinase anchoring proteins
HGNC:314	AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene	Approved	pseudogene	AFG3, AFG3L1		16q24.3	172	ENSG00000223959	OTTHUMG00000138987	413	AAA ATPases
HGNC:315	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	Approved	gene with protein product	SCA28	SPAX5	18p11.21	10939	ENSG00000141385	OTTHUMG00000131695	413	AAA ATPases
HGNC:25903	ATAD1	ATPase family, AAA domain containing 1	Approved	gene with protein product		FLJ14600	10q23.31	84896	ENSG00000138138	OTTHUMG00000018685	413	AAA ATPases
HGNC:30123	ATAD2	ATPase family, AAA domain containing 2	Approved	gene with protein product		PRO2000, DKFZp667N1320, MGC5254, MGC29843, CT137, ANCCA	8q24.13	29028	ENSG00000156802	OTTHUMG00000165090	413	AAA ATPases
HGNC:29230	ATAD2B	ATPase family, AAA domain containing 2B	Approved	gene with protein product		KIAA1240	2p24.1-p23.3	54454	ENSG00000119778	OTTHUMG00000151902	413	AAA ATPases
HGNC:25567	ATAD3A	ATPase family, AAA domain containing 3A	Approved	gene with protein product		FLJ10709	1p36.33	55210	ENSG00000197785	OTTHUMG00000000575	413	AAA ATPases
HGNC:24007	ATAD3B	ATPase family, AAA domain containing 3B	Approved	gene with protein product		TOB3, KIAA1273	1p36.33	83858	ENSG00000160072	OTTHUMG00000000577	413	AAA ATPases
HGNC:32151	ATAD3C	ATPase family, AAA domain containing 3C	Approved	gene with protein product		FLJ34599	1p36.33	219293	ENSG00000215915	OTTHUMG00000000531	413	AAA ATPases
HGNC:25752	ATAD5	ATPase family, AAA domain containing 5	Approved	gene with protein product	C17orf41	FLJ12735, FRAG1, ELG1	17q11.2	79915	ENSG00000176208	OTTHUMG00000132794	413	AAA ATPases
HGNC:1020	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	Approved	gene with protein product		Hs.6719, BCS, h-BCS, BJS	2q35	617	ENSG00000074582	OTTHUMG00000133114	413	AAA ATPases
HGNC:18435	CHTF18	chromosome transmission fidelity factor 18	Approved	gene with protein product	C16orf41	CHL12, C321D2.4, Ctf18	16p13.3	63922	ENSG00000127586	OTTHUMG00000047838	413	AAA ATPases
HGNC:30664	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin	Approved	gene with protein product		HSP78, SKD3, FLJ13152, ANKCLB	11q13.4	81570	ENSG00000162129	OTTHUMG00000167902	413	AAA ATPases
HGNC:2084	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit	Approved	gene with protein product			19p13.3	8192	ENSG00000125656	OTTHUMG00000180779	413	AAA ATPases
HGNC:2088	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit	Approved	gene with protein product			15q22.31	10845	ENSG00000166855	OTTHUMG00000133139	413	AAA ATPases
HGNC:13285	FIGN	fidgetin, microtubule severing factor	Approved	gene with protein product			2q24.3	55137	ENSG00000182263	OTTHUMG00000074059	413	AAA ATPases
HGNC:13286	FIGNL1	fidgetin like 1	Approved	gene with protein product			7p12.2	63979	ENSG00000132436	OTTHUMG00000022866	413	AAA ATPases
HGNC:13287	FIGNL2	fidgetin like 2	Approved	gene with protein product			12q13.13	401720	ENSG00000261308	OTTHUMG00000175693	413	AAA ATPases
HGNC:26195	IQCA1	IQ motif containing with AAA domain 1	Approved	gene with protein product	IQCA	FLJ22527, DRC11	2q37.2-q37.3	79781	ENSG00000132321	OTTHUMG00000153058	413	AAA ATPases
HGNC:6216	KATNA1	katanin catalytic subunit A1	Approved	gene with protein product			6q25.1	11104	ENSG00000186625	OTTHUMG00000015787	413	AAA ATPases
HGNC:28361	KATNAL1	katanin catalytic subunit A1 like 1	Approved	gene with protein product		MGC2599	13q12.3	84056	ENSG00000102781	OTTHUMG00000016665	413	AAA ATPases
HGNC:25387	KATNAL2	katanin catalytic subunit A1 like 2	Approved	gene with protein product		MGC33211, DKFZP667C165	18q21.1	83473	ENSG00000167216	OTTHUMG00000179408	413	AAA ATPases
HGNC:9479	LONP1	lon peptidase 1, mitochondrial	Approved	gene with protein product	PRSS15	LonHS, hLON, PIM1	19p13.2	9361	ENSG00000196365	OTTHUMG00000180504	413	AAA ATPases
HGNC:20598	LONP2	lon peptidase 2, peroxisomal	Approved	gene with protein product		MGC4840, LONP, LONPL	16q12.1	83752	ENSG00000102910	OTTHUMG00000133144	413	AAA ATPases
HGNC:18302	MDN1	midasin AAA ATPase 1	Approved	gene with protein product		KIAA0301, Rea1	6q15	23195	ENSG00000112159	OTTHUMG00000015213	413	AAA ATPases
HGNC:8016	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	Approved	gene with protein product		SKD2, SEC18	17q21.31	4905	ENSG00000073969	OTTHUMG00000134315	413	AAA ATPases
HGNC:8070	NVL	nuclear VCP-like	Approved	gene with protein product		NVL2	1q42.11	4931	ENSG00000143748	OTTHUMG00000037536	413	AAA ATPases
HGNC:8487	ORC1	origin recognition complex subunit 1	Approved	gene with protein product	ORC1L	HSORC1, PARC1	1p32.3	4998	ENSG00000085840	OTTHUMG00000008104	413	AAA ATPases
HGNC:8490	ORC4	origin recognition complex subunit 4	Approved	gene with protein product	ORC4L	HsORC4, Orc4p	2q23.1	5000	ENSG00000115947	OTTHUMG00000131849	413	AAA ATPases
HGNC:8850	PEX1	peroxisomal biogenesis factor 1	Approved	gene with protein product	ZWS1, ZWS		7q21.2	5189	ENSG00000127980	OTTHUMG00000023926	413	AAA ATPases
HGNC:8859	PEX6	peroxisomal biogenesis factor 6	Approved	gene with protein product		PXAAA1, PAF-2	6p21.1	5190	ENSG00000124587	OTTHUMG00000014713	413	AAA ATPases
HGNC:9547	PSMC1	proteasome 26S subunit, ATPase 1	Approved	gene with protein product		S4, p56	14q32.11	5700	ENSG00000100764	OTTHUMG00000171019	413	AAA ATPases
HGNC:9548	PSMC2	proteasome 26S subunit, ATPase 2	Approved	gene with protein product		MSS1, S7, Nbla10058	7q22.1	5701	ENSG00000161057	OTTHUMG00000157206	413	AAA ATPases
HGNC:9549	PSMC3	proteasome 26S subunit, ATPase 3	Approved	gene with protein product		TBP1, TBP-1	11p11.2	5702	ENSG00000165916	OTTHUMG00000167692	413	AAA ATPases
HGNC:9551	PSMC4	proteasome 26S subunit, ATPase 4	Approved	gene with protein product	MIP224	TBP7, S6, MGC8570, MGC13687, MGC23214, TBP-7	19q13.11-q13.13	5704	ENSG00000013275	OTTHUMG00000182577	413	AAA ATPases
HGNC:9552	PSMC5	proteasome 26S subunit, ATPase 5	Approved	gene with protein product		SUG1, p45/SUG, TBP10, p45, S8, TRIP1, SUG-1	17q23.3	5705	ENSG00000087191	OTTHUMG00000179013	413	AAA ATPases
HGNC:9553	PSMC6	proteasome 26S subunit, ATPase 6	Approved	gene with protein product		p42	14q22.1	5706	ENSG00000100519	OTTHUMG00000152333	413	AAA ATPases
HGNC:9969	RFC1	replication factor C subunit 1	Approved	gene with protein product		A1, PO-GA, RFC140, MHCBFB	4p14	5981	ENSG00000035928	OTTHUMG00000099363	413	AAA ATPases
HGNC:9970	RFC2	replication factor C subunit 2	Approved	gene with protein product		A1, RFC40	7q11.23	5982	ENSG00000049541	OTTHUMG00000023239	413	AAA ATPases
HGNC:9971	RFC3	replication factor C subunit 3	Approved	gene with protein product		RFC38, MGC5276	13q13.2	5983	ENSG00000133119	OTTHUMG00000016715	413	AAA ATPases
HGNC:9972	RFC4	replication factor C subunit 4	Approved	gene with protein product		A1, RFC37	3q27.3	5984	ENSG00000163918	OTTHUMG00000156515	413	AAA ATPases
HGNC:9973	RFC5	replication factor C subunit 5	Approved	gene with protein product		RFC36	12q24.23	5985	ENSG00000111445	OTTHUMG00000156438	413	AAA ATPases
HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	Approved	gene with protein product		TIP49, NMP238, RVB1, TIP49a, Pontin52, ECP54, TIH1, Rvb1, INO80H	3q21.3	8607	ENSG00000175792	OTTHUMG00000159658	413	AAA ATPases
HGNC:10475	RUVBL2	RuvB like AAA ATPase 2	Approved	gene with protein product		RVB2, TIP48, TIP49b, Reptin52, ECP51, TIH2, INO80J, Rvb2	19q13.33	10856	ENSG00000183207	OTTHUMG00000183333	413	AAA ATPases
HGNC:11233	SPAST	spastin	Approved	gene with protein product	SPG4	FSP2, ADPSP, KIAA1083	2p22.3	6683	ENSG00000021574	OTTHUMG00000128455	413	AAA ATPases
HGNC:18119	SPATA5	spermatogenesis associated 5	Approved	gene with protein product		SPAF, AFG2	4q28.1	166378	ENSG00000145375	OTTHUMG00000133074	413	AAA ATPases
HGNC:28762	SPATA5L1	spermatogenesis associated 5 like 1	Approved	gene with protein product		MGC5347, FLJ12286	15q21.1	79029	ENSG00000171763	OTTHUMG00000131425	413	AAA ATPases
HGNC:11237	SPG7	SPG7, paraplegin matrix AAA peptidase subunit	Approved	gene with protein product	CMAR	CAR, SPG5C	16q24.3	6687	ENSG00000197912	OTTHUMG00000138046	413	AAA ATPases
HGNC:12307	TRIP13	thyroid hormone receptor interactor 13	Approved	gene with protein product		16E1BP	5p15.33	9319	ENSG00000071539	OTTHUMG00000090349	413	AAA ATPases
HGNC:12666	VCP	valosin containing protein	Approved	gene with protein product		IBMPFD, p97, CDC48, TERA	9p13.3	7415	ENSG00000165280	OTTHUMG00000019855	413	AAA ATPases
HGNC:13488	VPS4A	vacuolar protein sorting 4 homolog A	Approved	gene with protein product		VPS4, VPS4-1, FLJ22197, SKD2, SKD1, SKD1A	16q23.1	27183	ENSG00000132612	OTTHUMG00000175589	413	AAA ATPases
HGNC:10895	VPS4B	vacuolar protein sorting 4 homolog B	Approved	gene with protein product	SKD1	VPS4-2, SKD1B	18q21.33	9525	ENSG00000119541	OTTHUMG00000132790	413	AAA ATPases
HGNC:20876	WRNIP1	Werner helicase interacting protein 1	Approved	gene with protein product		WHIP, FLJ22526, bA420G6.2	6p25.2	56897	ENSG00000124535	OTTHUMG00000014126	413	AAA ATPases
HGNC:12843	YME1L1	YME1 like 1 ATPase	Approved	gene with protein product			10p12.1	10730	ENSG00000136758	OTTHUMG00000017853	413	AAA ATPases
HGNC:17553	ABHD1	abhydrolase domain containing 1	Approved	gene with protein product		LABH1, FLJ36128	2p23.3	84696	ENSG00000143994	OTTHUMG00000097072	4	Abhydrolase domain containing
HGNC:25656	ABHD10	abhydrolase domain containing 10	Approved	gene with protein product		FLJ11342	3q13.2	55347	ENSG00000144827	OTTHUMG00000159280	4	Abhydrolase domain containing
HGNC:16407	ABHD11	abhydrolase domain containing 11	Approved	gene with protein product	WBSCR21	PP1226	7q11.23	83451	ENSG00000106077	OTTHUMG00000130029	4	Abhydrolase domain containing
HGNC:15868	ABHD12	abhydrolase domain containing 12	Approved	gene with protein product	C20orf22	DKFZP434P106, dJ965G21.2, BEM46L2, ABHD12A	20p11.21	26090	ENSG00000100997	OTTHUMG00000032121	4	Abhydrolase domain containing
HGNC:19837	ABHD12B	abhydrolase domain containing 12B	Approved	gene with protein product	C14orf29	BEM46L3	14q22.1	145447	ENSG00000131969	OTTHUMG00000140286	4	Abhydrolase domain containing
HGNC:20293	ABHD13	abhydrolase domain containing 13	Approved	gene with protein product	C13orf6	bA153I24.2, FLJ14906, BEM46L1	13q33.3	84945	ENSG00000139826	OTTHUMG00000017330	4	Abhydrolase domain containing
HGNC:24538	ABHD14A	abhydrolase domain containing 14A	Approved	gene with protein product		DKFZP564O243, DORZ1	3p21.2	25864	ENSG00000248487	OTTHUMG00000157818	4	Abhydrolase domain containing
HGNC:28235	ABHD14B	abhydrolase domain containing 14B	Approved	gene with protein product		MGC15429, CIB	3p21.2	84836	ENSG00000114779	OTTHUMG00000157816	4	Abhydrolase domain containing
HGNC:26971	ABHD15	abhydrolase domain containing 15	Approved	gene with protein product			17q11.2	116236	ENSG00000168792	OTTHUMG00000179721	4	Abhydrolase domain containing
HGNC:13921	ABHD16A	abhydrolase domain containing 16A	Approved	gene with protein product	BAT5	NG26, D6S82E	6p21.33	7920	ENSG00000204427	OTTHUMG00000031177	4	Abhydrolase domain containing
HGNC:16128	ABHD16B	abhydrolase domain containing 16B	Approved	gene with protein product	C20orf135	dJ591C20.1	20q13.33	140701	ENSG00000183260	OTTHUMG00000033010	4	Abhydrolase domain containing
HGNC:28756	ABHD17A	abhydrolase domain containing 17A	Approved	gene with protein product	C19orf27, FAM108A1	MGC5244	19p13.3	81926	ENSG00000129968	OTTHUMG00000171872	4	Abhydrolase domain containing
HGNC:24278	ABHD17B	abhydrolase domain containing 17B	Approved	gene with protein product	C9orf77, FAM108B1	CGI-67	9q21.13	51104	ENSG00000107362	OTTHUMG00000020001	4	Abhydrolase domain containing
HGNC:26925	ABHD17C	abhydrolase domain containing 17C	Approved	gene with protein product	FAM108C1		15q25.1	58489	ENSG00000136379		4	Abhydrolase domain containing
HGNC:18717	ABHD2	abhydrolase domain containing 2	Approved	gene with protein product		LABH2	15q26.1	11057	ENSG00000140526	OTTHUMG00000148684	4	Abhydrolase domain containing
HGNC:18718	ABHD3	abhydrolase domain containing 3	Approved	gene with protein product		LABH3	18q11.2	171586	ENSG00000158201	OTTHUMG00000179099	4	Abhydrolase domain containing
HGNC:20154	ABHD4	abhydrolase domain containing 4	Approved	gene with protein product		FLJ12816	14q11.2	63874	ENSG00000100439	OTTHUMG00000028686	4	Abhydrolase domain containing
HGNC:21396	ABHD5	abhydrolase domain containing 5	Approved	gene with protein product		CGI-58, NCIE2	3p21.33	51099	ENSG00000011198	OTTHUMG00000133039	4	Abhydrolase domain containing
HGNC:21398	ABHD6	abhydrolase domain containing 6	Approved	gene with protein product			3p14.3	57406	ENSG00000163686	OTTHUMG00000159150	4	Abhydrolase domain containing
HGNC:23758	EPHX4	epoxide hydrolase 4	Approved	gene with protein product	ABHD7	EPHXRP, FLJ90341	1p22.1	253152	ENSG00000172031	OTTHUMG00000010114	4	Abhydrolase domain containing
HGNC:23759	ABHD8	abhydrolase domain containing 8	Approved	gene with protein product		FLJ11743, MGC14280, MGC2512	19p13.11	79575	ENSG00000127220	OTTHUMG00000182663	4	Abhydrolase domain containing
HGNC:23760	EPHX3	epoxide hydrolase 3	Approved	gene with protein product	ABHD9	FLJ22408	19p13.12	79852	ENSG00000105131	OTTHUMG00000183251	4	Abhydrolase domain containing
HGNC:76	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	Approved	gene with protein product	ABL	JTK7, c-ABL, p150	9q34.12	25	ENSG00000097007	OTTHUMG00000020813	1463	Abl family tyrosine kinases
HGNC:77	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase	Approved	gene with protein product	ABLL	ARG	1q25.2	27	ENSG00000143322	OTTHUMG00000035199	1463	Abl family tyrosine kinases
HGNC:122	ACP1	acid phosphatase 1	Approved	gene with protein product		HAAP, LMW-PTP, LMWPTP	2p25.3	52	ENSG00000143727	OTTHUMG00000086933	1071	Acid phosphatases
HGNC:123	ACP2	acid phosphatase 2, lysosomal	Approved	gene with protein product		LAP	11p11.2	53	ENSG00000134575	OTTHUMG00000166949	1071	Acid phosphatases
HGNC:125	ACPP	acid phosphatase, prostate	Approved	gene with protein product		ACP3, ACP-3, PAP	3q22.1	55	ENSG00000014257	OTTHUMG00000159650	1071	Acid phosphatases
HGNC:14376	ACP4	acid phosphatase 4	Approved	gene with protein product	ACPT		19q13.33	93650	ENSG00000142513	OTTHUMG00000182961	1071	Acid phosphatases
HGNC:124	ACP5	acid phosphatase 5, tartrate resistant	Approved	gene with protein product		TRAP, HPAP	19p13.2	54	ENSG00000102575	OTTHUMG00000182036	1071	Acid phosphatases
HGNC:29609	ACP6	acid phosphatase 6, lysophosphatidic	Approved	gene with protein product		LPAP, ACPL1	1q21.2	51205	ENSG00000162836	OTTHUMG00000014019	1071	Acid phosphatases
HGNC:26303	PXYLP1	2-phosphoxylose phosphatase 1	Approved	gene with protein product	ACPL2	FLJ23751	3q23	92370	ENSG00000155893	OTTHUMG00000160171	1071	Acid phosphatases
HGNC:100	ASIC1	acid sensing ion channel subunit 1	Approved	gene with protein product	ACCN2	BNaC2, hBNaC2	12q13.12	41	ENSG00000110881	OTTHUMG00000169812	290	Acid sensing ion channel subunits
HGNC:99	ASIC2	acid sensing ion channel subunit 2	Approved	gene with protein product	ACCN, ACCN1	ASIC2a, BNC1, BNaC1, hBNaC1, MDEG	17q11.2-q12	40	ENSG00000108684	OTTHUMG00000132885	290	Acid sensing ion channel subunits
HGNC:101	ASIC3	acid sensing ion channel subunit 3	Approved	gene with protein product	ACCN3	TNaC1, DRASIC	7q36.1	9311	ENSG00000213199	OTTHUMG00000158685	290	Acid sensing ion channel subunits
HGNC:21263	ASIC4	acid sensing ion channel subunit family member 4	Approved	gene with protein product	ACCN4	BNAC4	2q35	55515	ENSG00000072182	OTTHUMG00000058928	290	Acid sensing ion channel subunits
HGNC:17537	ASIC5	acid sensing ion channel subunit family member 5	Approved	gene with protein product	ACCN5	INAC, HINAC	4q32.1	51802	ENSG00000256394	OTTHUMG00000161941	290	Acid sensing ion channel subunits
HGNC:169	ACTR2	ARP2 actin related protein 2 homolog	Approved	gene with protein product		ARP2	2p14	10097	ENSG00000138071	OTTHUMG00000129540	39	Actin related protein 2/3 complex 
HGNC:170	ACTR3	ARP3 actin related protein 3 homolog	Approved	gene with protein product		ARP3	2q14.1	10096	ENSG00000115091	OTTHUMG00000153497	39	Actin related protein 2/3 complex 
HGNC:703	ARPC1A	actin related protein 2/3 complex subunit 1A	Approved	gene with protein product		SOP2Hs, SOP2L, Arc40	7q22.1	10552	ENSG00000241685	OTTHUMG00000154553	39	Actin related protein 2/3 complex 
HGNC:704	ARPC1B	actin related protein 2/3 complex subunit 1B	Approved	gene with protein product		ARC41, p40-ARC, p41-ARC	7q22.1	10095	ENSG00000130429	OTTHUMG00000154552	39	Actin related protein 2/3 complex 
HGNC:705	ARPC2	actin related protein 2/3 complex subunit 2	Approved	gene with protein product		p34-Arc, ARC34	2q35	10109	ENSG00000163466	OTTHUMG00000133618	39	Actin related protein 2/3 complex 
HGNC:706	ARPC3	actin related protein 2/3 complex subunit 3	Approved	gene with protein product		p21-Arc, ARC21	12q24.11	10094	ENSG00000111229	OTTHUMG00000134333	39	Actin related protein 2/3 complex 
HGNC:707	ARPC4	actin related protein 2/3 complex subunit 4	Approved	gene with protein product		p20-Arc, ARC20	3p25.3	10093	ENSG00000241553	OTTHUMG00000133768	39	Actin related protein 2/3 complex 
HGNC:708	ARPC5	actin related protein 2/3 complex subunit 5	Approved	gene with protein product		p16-Arc, ARC16, dJ127C7.3	1q25.3	10092	ENSG00000162704	OTTHUMG00000035326	39	Actin related protein 2/3 complex 
HGNC:23366	ARPC5L	actin related protein 2/3 complex subunit 5 like	Approved	gene with protein product		MGC3038, ARC16-2	9q33.3	81873	ENSG00000136950	OTTHUMG00000020660	39	Actin related protein 2/3 complex 
HGNC:16127	ACTL10	actin like 10	Approved	gene with protein product	C20orf134		20q11.22	170487	ENSG00000182584	OTTHUMG00000032262	1436	Actin related proteins
HGNC:24124	ACTL6A	actin like 6A	Approved	gene with protein product		Actl6, BAF53A, Arp4, Baf53a, INO80K	3q26.33	86	ENSG00000136518	OTTHUMG00000157782	1436	Actin related proteins
HGNC:160	ACTL6B	actin like 6B	Approved	gene with protein product	ACTL6	BAF53B	7q22.1	51412	ENSG00000077080	OTTHUMG00000159661	1436	Actin related proteins
HGNC:161	ACTL7A	actin like 7A	Approved	gene with protein product			9q31.3	10881	ENSG00000187003	OTTHUMG00000020461	1436	Actin related proteins
HGNC:162	ACTL7B	actin like 7B	Approved	gene with protein product		Tact1	9q31.3	10880	ENSG00000148156	OTTHUMG00000020462	1436	Actin related proteins
HGNC:24018	ACTL8	actin like 8	Approved	gene with protein product		CT57	1p36.13	81569	ENSG00000117148	OTTHUMG00000002512	1436	Actin related proteins
HGNC:28494	ACTL9	actin like 9	Approved	gene with protein product		MGC33407	19p13.2	284382	ENSG00000181786	OTTHUMG00000182194	1436	Actin related proteins
HGNC:17372	ACTR10	actin related protein 10 homolog	Approved	gene with protein product		HARP11, ACTR11, Arp11, Arp10	14q23.1	55860	ENSG00000131966	OTTHUMG00000171049	1436	Actin related proteins
HGNC:167	ACTR1A	ARP1 actin related protein 1 homolog A	Approved	gene with protein product		ARP1, Arp1A	10q24.32	10121	ENSG00000138107	OTTHUMG00000018956	1436	Actin related proteins
HGNC:168	ACTR1B	ARP1 actin related protein 1 homolog B	Approved	gene with protein product	CTRN2	Arp1B	2q11.2	10120	ENSG00000115073	OTTHUMG00000130549	1436	Actin related proteins
HGNC:169	ACTR2	ARP2 actin related protein 2 homolog	Approved	gene with protein product		ARP2	2p14	10097	ENSG00000138071	OTTHUMG00000129540	1436	Actin related proteins
HGNC:170	ACTR3	ARP3 actin related protein 3 homolog	Approved	gene with protein product		ARP3	2q14.1	10096	ENSG00000115091	OTTHUMG00000153497	1436	Actin related proteins
HGNC:17256	ACTR3B	ARP3 actin related protein 3 homolog B	Approved	gene with protein product		ARP11, ARP3beta	7q36.1-q36.2	57180	ENSG00000133627	OTTHUMG00000151463	1436	Actin related proteins
HGNC:37282	ACTR3C	ARP3 actin related protein 3 homolog C	Approved	gene with protein product		ARP11	7q36.1	653857	ENSG00000106526	OTTHUMG00000158323	1436	Actin related proteins
HGNC:14671	ACTR5	ARP5 actin related protein 5 homolog	Approved	gene with protein product		FLJ12785, Arp5, INO80M	20q11.23	79913	ENSG00000101442	OTTHUMG00000032456	1436	Actin related proteins
HGNC:24025	ACTR6	ARP6 actin related protein 6 homolog	Approved	gene with protein product		ARP6, FLJ13433	12q23.1	64431	ENSG00000075089	OTTHUMG00000170245	1436	Actin related proteins
HGNC:14672	ACTR8	ARP8 actin related protein 8 homolog	Approved	gene with protein product		INO80N	3p21.1	93973	ENSG00000113812	OTTHUMG00000158279	1436	Actin related proteins
HGNC:24027	ACTRT1	actin related protein T1	Approved	gene with protein product		AIP1, KIAA0705, ARIP1, Arp-T1	Xq25	139741	ENSG00000123165	OTTHUMG00000022359	1436	Actin related proteins
